transaction_id,customer_id,age_group,gender,city,customer_segment,product_id,product_category,original_price,discount_pct,final_price,quantity,purchase_amount,payment_method,purchase_date,purchase_hour,is_weekend,is_black_friday,high_spender
T0035639,C029226,36-45,Male,Seattle,New,P1770,Toys,79.7,35,51.81,1,51.81,Cash,2025-12-01,6,0,0,0
T0030221,C032774,26-35,Other,Los Angeles,Returning,P5084,Books,51.4,30,35.98,1,35.98,Credit Card,2025-11-25,23,0,0,0
T0099774,C003377,26-35,Other,San Francisco,Returning,P8130,Footwear,172.53,25,129.4,2,258.8,Debit Card,2025-11-30,18,1,0,1
T0093240,C019442,26-35,Male,Dallas,New,P9278,Sports,93.49,40,56.09,2,112.18,Debit Card,2025-11-30,0,1,0,0
T0023822,C031484,18-25,Male,Miami,Loyal,P4768,Electronics,1308.78,40,785.27,1,785.27,Gift Card,2025-11-30,21,1,0,1
T0090318,C013265,36-45,Female,Seattle,Returning,P2805,Sports,570.76,30,399.53,1,399.53,Gift Card,2025-11-27,2,0,0,1
T0029866,C016004,26-35,Female,Seattle,Returning,P7781,Home & Kitchen,774.23,30,541.96,1,541.96,Cash,2025-11-27,16,0,0,1
T0033703,C033791,26-35,Other,Dallas,Loyal,P7417,Toys,24.85,25,18.64,2,37.28,PayPal,2025-11-27,16,0,0,0
T0048533,C014857,26-35,Female,Atlanta,Loyal,P1213,Electronics,1285.93,5,1221.63,1,1221.63,Credit Card,2025-11-29,8,1,0,1
T0067566,C023886,56+,Female,Los Angeles,VIP,P9259,Beauty,205.55,10,185.0,1,185.0,Credit Card,2025-12-01,4,0,0,1
T0093856,C019198,46-55,Male,Phoenix,New,P2648,Groceries,46.74,15,39.73,2,79.46,Gift Card,2025-11-30,4,1,0,0
T0098780,C023007,18-25,Other,Dallas,Returning,P9984,Sports,151.36,60,60.54,1,60.54,Debit Card,2025-11-30,6,1,0,0
T0072173,C003871,36-45,Other,Atlanta,Loyal,P6477,Beauty,136.06,40,81.64,1,81.64,Gift Card,2025-11-27,15,0,0,0
T0085726,C010071,18-25,Female,Seattle,VIP,P9202,Footwear,234.43,15,199.27,1,199.27,Mobile Wallet,2025-11-26,9,0,0,1
T0057176,C014576,56+,Female,Chicago,Loyal,P1586,Sports,151.99,20,121.59,2,243.18,Gift Card,2025-11-30,14,1,0,1
T0070292,C011432,46-55,Female,Dallas,Returning,P1132,Electronics,651.96,30,456.37,2,912.74,Credit Card,2025-11-26,7,0,0,1
T0054994,C012496,56+,Other,Los Angeles,Returning,P8141,Groceries,84.95,25,63.71,1,63.71,Cash,2025-11-24,8,0,0,0
T0060759,C010515,26-35,Female,Phoenix,New,P9709,Sports,118.9,35,77.29,1,77.29,Debit Card,2025-11-27,4,0,0,0
T0012130,C022559,26-35,Other,Seattle,Returning,P4711,Home & Kitchen,612.77,40,367.66,1,367.66,Credit Card,2025-11-25,6,0,0,1
T0089953,C030928,46-55,Other,Seattle,VIP,P4493,Sports,308.69,60,123.48,1,123.48,Gift Card,2025-11-26,16,0,0,0
T0065348,C031722,26-35,Female,New York,Returning,P5927,Footwear,90.26,20,72.21,2,144.42,Mobile Wallet,2025-11-29,17,1,0,0
T0038898,C016430,18-25,Female,San Francisco,Returning,P8736,Toys,112.45,35,73.09,1,73.09,Debit Card,2025-11-25,13,0,0,0
T0040255,C008012,26-35,Other,Chicago,Returning,P4840,Footwear,46.86,15,39.83,1,39.83,Gift Card,2025-11-24,12,0,0,0
T0087168,C013604,18-25,Female,Seattle,Loyal,P9978,Sports,133.15,10,119.84,2,239.68,Mobile Wallet,2025-11-26,7,0,0,1
T0019751,C000955,46-55,Female,Atlanta,New,P4499,Electronics,848.3,30,593.81,1,593.81,PayPal,2025-11-30,15,1,0,1
T0045866,C019741,26-35,Other,Houston,Loyal,P7108,Books,71.82,30,50.27,1,50.27,Cash,2025-11-25,12,0,0,0
T0005630,C019928,56+,Female,Seattle,Loyal,P9755,Clothing,165.04,25,123.78,1,123.78,Cash,2025-11-28,18,0,1,0
T0052554,C001083,56+,Other,Miami,New,P3099,Sports,438.78,15,372.96,1,372.96,Credit Card,2025-11-29,22,1,0,1
T0017991,C014355,26-35,Male,Chicago,New,P6790,Accessories,228.05,30,159.64,1,159.64,Debit Card,2025-11-26,0,0,0,0
T0021335,C019303,26-35,Female,Los Angeles,New,P4867,Books,105.45,15,89.63,1,89.63,Cash,2025-11-25,18,0,0,0
T0025688,C016865,18-25,Other,Atlanta,Returning,P5488,Electronics,2273.12,20,1818.5,1,1818.5,PayPal,2025-11-29,8,1,0,1
T0006257,C026055,26-35,Female,New York,Returning,P7936,Footwear,100.57,60,40.23,1,40.23,PayPal,2025-11-28,15,0,1,0
T0022852,C012245,46-55,Other,Los Angeles,New,P3296,Home & Kitchen,224.59,20,179.67,4,718.68,Gift Card,2025-11-29,10,1,0,1
T0093343,C026819,18-25,Male,Phoenix,New,P4646,Beauty,169.74,35,110.33,1,110.33,Debit Card,2025-11-25,22,0,0,0
T0066258,C034619,26-35,Male,Chicago,New,P8187,Clothing,144.88,20,115.9,1,115.9,Mobile Wallet,2025-11-27,22,0,0,0
T0048254,C022827,36-45,Male,Chicago,Returning,P3030,Beauty,108.12,20,86.5,1,86.5,Debit Card,2025-11-24,21,0,0,0
T0046724,C034287,46-55,Male,New York,New,P1469,Groceries,116.91,25,87.68,4,350.72,PayPal,2025-11-26,17,0,0,1
T0048809,C012404,18-25,Male,Houston,Loyal,P1647,Home & Kitchen,312.57,25,234.43,1,234.43,Debit Card,2025-12-01,23,0,0,1
T0091133,C003389,36-45,Female,Seattle,Loyal,P6872,Groceries,84.85,20,67.88,2,135.76,Mobile Wallet,2025-11-25,7,0,0,0
T0036692,C013056,26-35,Male,Seattle,Returning,P3735,Accessories,283.63,40,170.18,1,170.18,Cash,2025-11-30,10,1,0,1
T0001846,C028904,26-35,Female,Dallas,Returning,P6948,Electronics,1522.66,15,1294.26,1,1294.26,Debit Card,2025-11-29,18,1,0,1
T0064617,C010775,26-35,Male,New York,Loyal,P2515,Sports,369.29,30,258.5,2,517.0,Mobile Wallet,2025-11-27,12,0,0,1
T0028104,C034543,46-55,Other,Los Angeles,Returning,P9647,Footwear,107.43,15,91.32,1,91.32,Mobile Wallet,2025-11-24,5,0,0,0
T0089079,C028969,26-35,Male,Miami,New,P2740,Sports,480.13,50,240.06,1,240.06,Credit Card,2025-11-29,1,1,0,1
T0088651,C021337,18-25,Female,Dallas,Returning,P5216,Electronics,1783.95,50,891.98,1,891.98,Debit Card,2025-11-30,3,1,0,1
T0080656,C019066,46-55,Female,Seattle,Returning,P4159,Accessories,14.06,25,10.54,2,21.08,Credit Card,2025-12-01,16,0,0,0
T0000009,C027652,36-45,Female,Los Angeles,Returning,P4350,Groceries,114.32,35,74.31,2,148.62,Cash,2025-12-01,18,0,0,0
T0049517,C005742,18-25,Male,Phoenix,VIP,P8094,Sports,470.3,30,329.21,1,329.21,Cash,2025-11-30,3,1,0,1
T0037858,C019356,46-55,Other,Chicago,Returning,P8415,Toys,92.75,25,69.56,2,139.12,Credit Card,2025-11-28,15,0,1,0
T0086570,C010961,26-35,Other,Chicago,New,P6475,Electronics,271.17,20,216.94,1,216.94,Debit Card,2025-11-27,9,0,0,1
T0024442,C005440,56+,Female,Dallas,Loyal,P5827,Home & Kitchen,992.65,20,794.12,1,794.12,Mobile Wallet,2025-11-26,22,0,0,1
T0024410,C021179,18-25,Male,Miami,Loyal,P2033,Clothing,32.32,5,30.7,1,30.7,Cash,2025-11-25,7,0,0,0
T0032895,C019279,36-45,Other,San Francisco,Loyal,P5782,Accessories,421.79,40,253.07,5,1265.35,Cash,2025-11-25,21,0,0,1
T0084333,C000200,18-25,Male,Miami,New,P4960,Toys,164.43,30,115.1,1,115.1,Gift Card,2025-11-28,9,0,1,0
T0001088,C033636,36-45,Male,Houston,Returning,P9102,Electronics,2120.98,40,1272.59,1,1272.59,Credit Card,2025-11-24,4,0,0,1
T0025723,C014914,56+,Other,San Francisco,Returning,P3020,Home & Kitchen,87.31,60,34.92,1,34.92,Debit Card,2025-11-29,12,1,0,0
T0055268,C006297,56+,Male,New York,Returning,P2175,Clothing,281.56,5,267.48,1,267.48,Gift Card,2025-11-24,15,0,0,1
T0025033,C002839,56+,Male,Los Angeles,New,P5732,Beauty,177.63,35,115.46,1,115.46,Credit Card,2025-11-26,13,0,0,0
T0037958,C003805,56+,Male,Miami,New,P3479,Sports,409.3,25,306.98,1,306.98,Credit Card,2025-11-25,1,0,0,1
T0009897,C031885,56+,Male,Chicago,VIP,P5291,Groceries,115.18,40,69.11,1,69.11,Credit Card,2025-11-29,2,1,0,0
T0063544,C008045,18-25,Male,Dallas,New,P5644,Books,16.6,40,9.96,3,29.88,Debit Card,2025-11-28,17,0,1,0
T0013223,C005480,56+,Female,Los Angeles,VIP,P3538,Beauty,55.38,25,41.54,2,83.08,Credit Card,2025-11-26,2,0,0,0
T0044044,C000168,18-25,Male,New York,Returning,P7195,Sports,298.63,10,268.77,1,268.77,Debit Card,2025-11-29,11,1,0,1
T0039588,C013839,18-25,Female,Chicago,Loyal,P1306,Home & Kitchen,1000.86,25,750.64,1,750.64,Cash,2025-11-26,23,0,0,1
T0025264,C003816,36-45,Male,Dallas,Loyal,P9394,Accessories,260.87,30,182.61,3,547.83,Gift Card,2025-11-29,12,1,0,1
T0037758,C028980,46-55,Male,Seattle,VIP,P3641,Home & Kitchen,473.63,25,355.22,1,355.22,Debit Card,2025-12-01,4,0,0,1
T0089000,C008175,46-55,Other,Dallas,Loyal,P1180,Footwear,246.18,25,184.64,1,184.64,Cash,2025-11-24,19,0,0,1
T0096524,C001970,56+,Other,Los Angeles,VIP,P4642,Books,86.78,40,52.07,1,52.07,Credit Card,2025-11-26,2,0,0,0
T0099880,C011534,26-35,Other,Seattle,Loyal,P3314,Books,22.55,50,11.28,1,11.28,PayPal,2025-11-24,19,0,0,0
T0064861,C027326,46-55,Other,Dallas,Loyal,P1357,Home & Kitchen,799.4,25,599.55,1,599.55,Mobile Wallet,2025-11-25,2,0,0,1
T0000327,C020203,26-35,Other,New York,Returning,P8430,Electronics,716.25,20,573.0,1,573.0,Credit Card,2025-11-27,14,0,0,1
T0099425,C008599,56+,Female,Dallas,Loyal,P8098,Groceries,33.23,30,23.26,1,23.26,PayPal,2025-11-30,14,1,0,0
T0056264,C031437,46-55,Other,Chicago,Returning,P6623,Sports,84.27,20,67.42,2,134.84,Credit Card,2025-11-24,3,0,0,0
T0020013,C034883,36-45,Female,Seattle,Returning,P5968,Beauty,241.9,35,157.24,3,471.72,Credit Card,2025-11-27,7,0,0,1
T0072227,C034139,18-25,Female,Miami,Loyal,P5034,Sports,20.04,10,18.04,1,18.04,Debit Card,2025-12-01,23,0,0,0
T0095740,C021571,36-45,Female,Atlanta,Loyal,P1211,Toys,233.23,40,139.94,1,139.94,Mobile Wallet,2025-12-01,11,0,0,0
T0055096,C025496,18-25,Male,Seattle,Returning,P1028,Sports,359.55,40,215.73,1,215.73,Debit Card,2025-11-26,19,0,0,1
T0042261,C023093,36-45,Other,Chicago,Returning,P1043,Sports,501.83,20,401.46,1,401.46,Gift Card,2025-11-26,5,0,0,1
T0026642,C015731,56+,Female,San Francisco,VIP,P6762,Electronics,1218.73,30,853.11,1,853.11,Mobile Wallet,2025-11-28,3,0,1,1
T0001769,C030841,36-45,Male,Phoenix,Returning,P6530,Electronics,2255.24,35,1465.91,1,1465.91,Cash,2025-11-29,19,1,0,1
T0058165,C028917,56+,Other,New York,Loyal,P8841,Footwear,344.99,25,258.74,1,258.74,Debit Card,2025-11-24,2,0,0,1
T0079471,C008009,46-55,Other,Seattle,New,P9204,Groceries,195.46,40,117.28,1,117.28,Cash,2025-11-24,0,0,0,0
T0056660,C016593,56+,Male,Miami,Returning,P7126,Home & Kitchen,417.74,10,375.97,3,1127.91,PayPal,2025-11-30,19,1,0,1
T0026828,C009264,18-25,Other,San Francisco,New,P2786,Books,32.85,40,19.71,2,39.42,Mobile Wallet,2025-11-30,2,1,0,0
T0014564,C018891,18-25,Male,Phoenix,Returning,P3588,Accessories,327.0,40,196.2,1,196.2,Debit Card,2025-11-27,7,0,0,1
T0046824,C028622,56+,Female,Miami,Returning,P1597,Books,11.31,25,8.48,1,8.48,PayPal,2025-11-27,22,0,0,0
T0087826,C006950,26-35,Other,New York,Loyal,P9343,Groceries,21.8,5,20.71,2,41.42,Mobile Wallet,2025-11-25,12,0,0,0
T0009124,C027399,46-55,Female,Chicago,Loyal,P5743,Accessories,427.68,25,320.76,1,320.76,PayPal,2025-11-24,22,0,0,1
T0029065,C014054,56+,Female,Miami,New,P6738,Books,51.49,35,33.47,1,33.47,Credit Card,2025-11-24,5,0,0,0
T0029890,C011315,56+,Male,San Francisco,Loyal,P6542,Groceries,25.21,25,18.91,1,18.91,Debit Card,2025-12-01,6,0,0,0
T0053528,C029023,18-25,Other,Miami,Returning,P4923,Accessories,410.79,15,349.17,1,349.17,Mobile Wallet,2025-11-30,21,1,0,1
T0066804,C008880,46-55,Other,Phoenix,Returning,P4864,Beauty,107.06,25,80.3,1,80.3,Gift Card,2025-12-01,10,0,0,0
T0039610,C017836,36-45,Other,Atlanta,Loyal,P6650,Books,83.06,20,66.45,1,66.45,Debit Card,2025-12-01,21,0,0,0
T0059257,C026239,18-25,Other,Phoenix,New,P3771,Footwear,230.49,30,161.34,2,322.68,Debit Card,2025-11-26,20,0,0,1
T0084765,C034752,18-25,Female,Houston,Loyal,P3729,Sports,374.24,10,336.82,1,336.82,Credit Card,2025-11-29,15,1,0,1
T0079066,C033557,26-35,Female,Houston,Returning,P1234,Toys,152.62,20,122.1,1,122.1,Cash,2025-11-28,10,0,1,0
T0011087,C005693,26-35,Other,Atlanta,Returning,P6521,Sports,286.92,60,114.77,4,459.08,PayPal,2025-11-29,7,1,0,1
T0020868,C017818,36-45,Other,Atlanta,VIP,P2046,Home & Kitchen,488.26,20,390.61,4,1562.44,Credit Card,2025-11-28,21,0,1,1
T0015165,C026665,26-35,Female,Seattle,New,P4612,Groceries,165.18,5,156.92,1,156.92,Gift Card,2025-11-29,2,1,0,0
T0018053,C015323,56+,Male,New York,Loyal,P6894,Books,39.01,30,27.31,1,27.31,Mobile Wallet,2025-12-01,4,0,0,0
T0067621,C020855,36-45,Male,Phoenix,New,P6504,Sports,81.02,25,60.76,5,303.8,Gift Card,2025-11-24,0,0,0,1
T0065512,C011362,56+,Other,Houston,Returning,P9214,Home & Kitchen,85.98,10,77.38,1,77.38,PayPal,2025-11-30,20,1,0,0
T0003868,C017318,26-35,Female,San Francisco,Returning,P9328,Clothing,222.34,15,188.99,1,188.99,Credit Card,2025-11-26,10,0,0,1
T0056283,C021164,56+,Male,Los Angeles,Returning,P1269,Toys,131.66,50,65.83,1,65.83,Gift Card,2025-11-28,22,0,1,0
T0061018,C013058,46-55,Male,New York,Returning,P4881,Sports,316.03,30,221.22,1,221.22,Debit Card,2025-11-25,22,0,0,1
T0016301,C033262,46-55,Other,San Francisco,Returning,P5078,Footwear,228.34,40,137.0,1,137.0,Gift Card,2025-11-27,11,0,0,0
T0050747,C030873,18-25,Male,Houston,Loyal,P3339,Toys,162.69,25,122.02,2,244.04,Debit Card,2025-11-24,9,0,0,1
T0086293,C025567,36-45,Male,Miami,New,P6834,Books,82.54,35,53.65,1,53.65,Gift Card,2025-11-26,9,0,0,0
T0097630,C012990,18-25,Female,San Francisco,New,P1121,Books,86.34,25,64.76,2,129.52,Credit Card,2025-12-01,22,0,0,0
T0066893,C033433,36-45,Other,Chicago,Loyal,P5214,Toys,214.82,35,139.63,1,139.63,PayPal,2025-11-29,11,1,0,0
T0078764,C025960,26-35,Other,Atlanta,Loyal,P2640,Accessories,101.63,20,81.3,3,243.9,Credit Card,2025-11-26,16,0,0,1
T0056789,C013216,46-55,Female,Miami,New,P1091,Home & Kitchen,462.41,40,277.45,1,277.45,Mobile Wallet,2025-11-26,22,0,0,1
T0098186,C024445,36-45,Female,Dallas,New,P6732,Toys,143.14,30,100.2,3,300.6,Credit Card,2025-11-24,19,0,0,1
T0001540,C012525,36-45,Other,Houston,Loyal,P6551,Home & Kitchen,284.34,50,142.17,1,142.17,Debit Card,2025-11-27,19,0,0,0
T0078122,C019495,26-35,Other,Atlanta,Loyal,P7327,Electronics,1058.39,15,899.63,1,899.63,Credit Card,2025-11-26,9,0,0,1
T0073560,C032894,36-45,Male,Chicago,Returning,P6097,Accessories,25.3,35,16.44,1,16.44,PayPal,2025-11-29,20,1,0,0
T0030367,C012325,36-45,Female,Los Angeles,Returning,P7275,Books,109.75,20,87.8,2,175.6,PayPal,2025-11-25,19,0,0,1
T0081426,C009763,46-55,Other,Los Angeles,New,P3997,Electronics,1057.87,25,793.4,2,1586.8,Mobile Wallet,2025-12-01,10,0,0,1
T0002763,C019369,36-45,Male,Phoenix,VIP,P4731,Accessories,328.53,30,229.97,1,229.97,Cash,2025-11-24,23,0,0,1
T0078028,C011356,46-55,Male,Los Angeles,Returning,P2092,Footwear,168.02,10,151.22,3,453.66,Debit Card,2025-11-29,19,1,0,1
T0034683,C018696,56+,Female,Atlanta,Returning,P9179,Clothing,264.3,20,211.44,1,211.44,Credit Card,2025-11-26,22,0,0,1
T0066008,C009537,26-35,Other,New York,Loyal,P6598,Accessories,268.21,30,187.75,1,187.75,Gift Card,2025-11-25,4,0,0,1
T0029375,C011226,36-45,Female,Los Angeles,Returning,P8741,Electronics,749.77,30,524.84,4,2099.36,Credit Card,2025-11-24,14,0,0,1
T0066256,C002626,36-45,Male,Chicago,New,P4003,Groceries,187.24,15,159.15,1,159.15,PayPal,2025-12-01,14,0,0,0
T0086591,C011503,36-45,Other,Seattle,Loyal,P9855,Home & Kitchen,33.41,20,26.73,1,26.73,Mobile Wallet,2025-11-27,11,0,0,0
T0098067,C011303,36-45,Male,Houston,Returning,P7937,Electronics,617.74,50,308.87,1,308.87,PayPal,2025-12-01,9,0,0,1
T0070161,C032131,18-25,Female,Phoenix,Loyal,P7061,Sports,23.75,40,14.25,1,14.25,Debit Card,2025-11-25,3,0,0,0
T0072229,C025230,56+,Female,Houston,Loyal,P1412,Home & Kitchen,948.68,10,853.81,1,853.81,Credit Card,2025-11-25,0,0,0,1
T0095580,C007189,18-25,Female,Seattle,New,P3179,Groceries,111.61,35,72.55,5,362.75,PayPal,2025-11-30,14,1,0,1
T0041003,C007421,18-25,Other,Atlanta,New,P6875,Home & Kitchen,1093.24,30,765.27,2,1530.54,Debit Card,2025-11-30,23,1,0,1
T0027300,C023424,26-35,Other,Atlanta,New,P4696,Accessories,394.16,50,197.08,1,197.08,Cash,2025-11-28,10,0,1,1
T0046718,C034538,56+,Female,Phoenix,Loyal,P4566,Beauty,177.49,5,168.62,1,168.62,Cash,2025-11-24,8,0,0,1
T0053860,C034790,36-45,Male,San Francisco,Returning,P3617,Books,63.41,20,50.73,2,101.46,PayPal,2025-11-24,13,0,0,0
T0080840,C003679,56+,Female,Seattle,New,P5801,Beauty,124.51,15,105.83,1,105.83,Gift Card,2025-11-29,22,1,0,0
T0082808,C032251,36-45,Other,Los Angeles,Returning,P5158,Home & Kitchen,1060.57,25,795.43,1,795.43,Mobile Wallet,2025-11-26,8,0,0,1
T0081918,C009931,36-45,Male,New York,New,P3285,Sports,334.93,30,234.45,1,234.45,Debit Card,2025-11-25,12,0,0,1
T0021919,C008610,26-35,Female,Miami,Returning,P1072,Home & Kitchen,285.63,30,199.94,2,399.88,PayPal,2025-11-28,7,0,1,1
T0026266,C031341,56+,Other,Atlanta,Returning,P7986,Accessories,389.98,25,292.48,1,292.48,Gift Card,2025-11-24,22,0,0,1
T0092760,C007796,36-45,Male,Atlanta,Returning,P2086,Home & Kitchen,895.01,35,581.76,1,581.76,Debit Card,2025-11-28,0,0,1,1
T0050983,C033593,46-55,Female,Houston,Loyal,P3490,Electronics,1649.62,10,1484.66,1,1484.66,PayPal,2025-12-01,2,0,0,1
T0082520,C008369,36-45,Male,Phoenix,Returning,P9002,Toys,158.18,25,118.64,1,118.64,Credit Card,2025-11-26,10,0,0,0
T0062882,C009291,56+,Female,New York,Loyal,P2362,Books,12.11,5,11.5,1,11.5,Cash,2025-11-25,5,0,0,0
T0019424,C001774,46-55,Male,San Francisco,VIP,P8827,Groceries,144.05,25,108.04,2,216.08,Mobile Wallet,2025-12-01,14,0,0,1
T0086829,C024832,46-55,Female,Los Angeles,New,P9324,Clothing,269.09,35,174.91,1,174.91,Debit Card,2025-11-25,4,0,0,1
T0082931,C023248,18-25,Male,Houston,Returning,P1552,Home & Kitchen,248.38,20,198.7,2,397.4,PayPal,2025-11-29,11,1,0,1
T0010551,C015185,18-25,Female,Seattle,New,P8779,Sports,136.47,30,95.53,1,95.53,Cash,2025-11-25,13,0,0,0
T0063399,C029840,46-55,Male,Seattle,Loyal,P7430,Beauty,206.17,15,175.24,1,175.24,Debit Card,2025-11-26,5,0,0,1
T0053670,C017837,18-25,Female,Houston,Returning,P4516,Toys,204.58,40,122.75,1,122.75,Cash,2025-11-24,23,0,0,0
T0080490,C017380,26-35,Other,Houston,New,P5024,Clothing,215.58,5,204.8,1,204.8,Cash,2025-11-25,8,0,0,1
T0010724,C026072,26-35,Male,Houston,Returning,P5019,Sports,410.87,25,308.15,1,308.15,Mobile Wallet,2025-12-01,4,0,0,1
T0024841,C012653,46-55,Male,Seattle,Returning,P8721,Electronics,476.38,40,285.83,2,571.66,Debit Card,2025-11-25,9,0,0,1
T0060074,C024683,46-55,Male,Atlanta,VIP,P4579,Electronics,1053.56,5,1000.88,2,2001.76,Gift Card,2025-11-24,7,0,0,1
T0075936,C020057,46-55,Female,Atlanta,New,P4778,Books,39.76,15,33.8,1,33.8,Mobile Wallet,2025-11-26,6,0,0,0
T0097491,C017150,36-45,Male,Phoenix,New,P1358,Accessories,285.46,30,199.82,3,599.46,Gift Card,2025-11-25,7,0,0,1
T0063155,C017277,56+,Other,Chicago,Loyal,P7506,Beauty,159.89,40,95.93,3,287.79,Credit Card,2025-11-25,5,0,0,1
T0082751,C013390,36-45,Female,Chicago,Returning,P5918,Accessories,218.66,10,196.79,1,196.79,Mobile Wallet,2025-11-30,7,1,0,1
T0021200,C031533,26-35,Female,New York,Returning,P2985,Footwear,71.38,20,57.1,1,57.1,Credit Card,2025-11-30,14,1,0,0
T0034266,C002919,46-55,Female,Seattle,Loyal,P3316,Electronics,1912.31,20,1529.85,2,3059.7,Cash,2025-11-30,0,1,0,1
T0005131,C007165,18-25,Other,Atlanta,Returning,P6414,Clothing,107.76,20,86.21,1,86.21,Credit Card,2025-11-30,0,1,0,0
T0023483,C002456,56+,Male,Atlanta,Returning,P6542,Clothing,90.09,20,72.07,1,72.07,Mobile Wallet,2025-11-25,22,0,0,0
T0060302,C009222,18-25,Male,Miami,Returning,P3267,Groceries,122.95,30,86.06,1,86.06,Gift Card,2025-11-26,19,0,0,0
T0054246,C026964,36-45,Female,Seattle,Loyal,P5906,Books,26.24,30,18.37,1,18.37,Credit Card,2025-11-24,8,0,0,0
T0057809,C025006,36-45,Other,Phoenix,Loyal,P9321,Accessories,345.09,10,310.58,1,310.58,Debit Card,2025-11-25,20,0,0,1
T0053398,C007070,26-35,Male,Chicago,New,P6661,Groceries,17.24,40,10.34,1,10.34,Debit Card,2025-11-24,15,0,0,0
T0092943,C027823,18-25,Other,Dallas,Loyal,P6382,Accessories,345.19,40,207.11,1,207.11,Cash,2025-11-24,9,0,0,1
T0068277,C009404,26-35,Male,Los Angeles,New,P7468,Clothing,169.68,40,101.81,1,101.81,PayPal,2025-12-01,22,0,0,0
T0001995,C007695,18-25,Other,Phoenix,New,P6199,Clothing,99.76,10,89.78,3,269.34,Cash,2025-11-26,14,0,0,1
T0061541,C005526,56+,Male,New York,VIP,P3639,Home & Kitchen,828.61,25,621.46,1,621.46,Mobile Wallet,2025-11-26,0,0,0,1
T0056688,C027646,26-35,Female,Phoenix,Returning,P7846,Beauty,48.28,5,45.87,1,45.87,Credit Card,2025-11-26,23,0,0,0
T0066569,C018672,46-55,Female,San Francisco,New,P9387,Electronics,1701.24,20,1360.99,2,2721.98,Mobile Wallet,2025-11-30,9,1,0,1
T0024222,C022095,36-45,Male,Chicago,New,P3009,Sports,305.9,35,198.83,1,198.83,Gift Card,2025-11-29,23,1,0,1
T0075092,C022015,46-55,Male,Dallas,Returning,P7259,Clothing,265.98,35,172.89,1,172.89,Gift Card,2025-11-26,18,0,0,1
T0052882,C034648,36-45,Other,Dallas,Loyal,P6095,Toys,209.27,25,156.95,4,627.8,Credit Card,2025-11-27,18,0,0,1
T0031859,C006912,18-25,Female,Seattle,New,P6584,Sports,595.97,40,357.58,1,357.58,Debit Card,2025-11-28,11,0,1,1
T0083744,C030282,36-45,Other,Miami,New,P2803,Clothing,111.68,5,106.1,2,212.2,Credit Card,2025-11-30,13,1,0,1
T0008387,C010216,18-25,Other,New York,Loyal,P6027,Beauty,150.05,35,97.53,1,97.53,PayPal,2025-11-28,22,0,1,0
T0074912,C007575,46-55,Other,San Francisco,Returning,P4436,Footwear,328.6,25,246.45,1,246.45,Gift Card,2025-11-28,6,0,1,1
T0007178,C001287,18-25,Female,Miami,Loyal,P9309,Toys,237.89,25,178.42,1,178.42,Debit Card,2025-11-26,9,0,0,1
T0006743,C023819,36-45,Male,Los Angeles,Loyal,P7532,Electronics,1539.33,35,1000.56,2,2001.12,Mobile Wallet,2025-11-28,15,0,1,1
T0080791,C005083,18-25,Female,Atlanta,New,P8877,Accessories,256.65,40,153.99,1,153.99,Debit Card,2025-11-28,23,0,1,0
T0083340,C032606,46-55,Female,Phoenix,Returning,P1159,Accessories,247.38,20,197.9,1,197.9,Debit Card,2025-11-29,21,1,0,1
T0077869,C025764,18-25,Other,Los Angeles,New,P4524,Beauty,218.24,20,174.59,1,174.59,Debit Card,2025-11-28,22,0,1,1
T0089899,C002603,18-25,Male,Houston,Returning,P8562,Sports,528.89,20,423.11,3,1269.33,Credit Card,2025-11-24,13,0,0,1
T0077901,C025730,18-25,Other,San Francisco,VIP,P1100,Toys,117.2,30,82.04,1,82.04,Gift Card,2025-11-29,17,1,0,0
T0032325,C017131,36-45,Female,Chicago,Loyal,P6591,Groceries,64.43,20,51.54,2,103.08,PayPal,2025-11-24,5,0,0,0
T0017586,C031076,18-25,Female,Los Angeles,Loyal,P4260,Books,100.36,40,60.22,1,60.22,Gift Card,2025-12-01,7,0,0,0
T0079100,C002397,36-45,Female,Chicago,Returning,P8930,Books,13.89,20,11.11,1,11.11,Debit Card,2025-11-30,21,1,0,0
T0081359,C034986,56+,Male,Phoenix,New,P2855,Groceries,69.16,40,41.5,3,124.5,Mobile Wallet,2025-11-27,22,0,0,0
T0026095,C029374,36-45,Male,San Francisco,Returning,P8337,Electronics,2048.07,20,1638.46,1,1638.46,Gift Card,2025-12-01,19,0,0,1
T0016105,C029013,18-25,Male,Seattle,VIP,P2942,Accessories,75.8,10,68.22,1,68.22,Credit Card,2025-11-25,3,0,0,0
T0039711,C017362,18-25,Other,San Francisco,New,P5089,Groceries,18.86,25,14.14,2,28.28,PayPal,2025-12-01,0,0,0,0
T0073115,C009043,46-55,Male,Miami,New,P2285,Toys,214.56,20,171.65,1,171.65,PayPal,2025-11-29,13,1,0,1
T0057875,C008682,18-25,Male,Chicago,VIP,P2117,Clothing,108.85,25,81.64,1,81.64,PayPal,2025-12-01,10,0,0,0
T0073964,C015195,46-55,Male,Dallas,New,P9435,Sports,158.15,50,79.08,2,158.16,Credit Card,2025-11-29,20,1,0,0
T0007883,C001946,36-45,Other,San Francisco,New,P4715,Toys,80.21,40,48.13,2,96.26,Cash,2025-11-27,10,0,0,0
